Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	They'll Curse My Name, But Their Children Will Sing (V.2)	QZWFE2538596	199514142341	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	He Didn't Build Me, He Remembered Me (V.1)	QZWFE2538586	199514142341	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	A Plea to the King (Continue, and all that is left is Consequence)	QZTBD2509546	199515829951	3	100	Song	US	0	0.00249951	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Cheese Master's Plan (Durian Fruit Infused)	QZTBD2509544	199515829951	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Cheese Master's Plan (Époisses du Diable)	QZTBD2509543	199515829951	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Oh My Georgie!!! (Ohmmmm Bye)	QZTBD2509540	199515829951	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Oh My Georgie!!! (Ma’O My!)	QZTBD2509539	199515829951	2	100	Song	CA	0	0.00166634	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Kitra d’Esha, Leba d’Chemta (The Silent Architect)	QZTBC2589978	199515940779	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	The Feast of Shepherds (V2)	QZTBC2501487	199516361207	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	The Bleatrix Paradix (V1)	QZTBC2501484	199516361207	1	100	Song	CA	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	First Phase (Dollow then Siren)	QZTBB2543475	199516671061	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	I'm Not Your "Jesus" (One)	QZTBB2532570	199516730263	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Burn Code Origins 1.2	QZTB72550783	199518656486	1	100	Song	US	0	0.00083317	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok (Social Media Pack)	Siren Sinfull	Expergisci Amen	QZTB72550782	199518656486	4	100	Song	US	0	0.00333268	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	USMC (Unconstitutional Slavery Mocking Justice) (V6)	QT6F52595967	199949614819	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	USMC (Unconstitutional Slavery Mocking Justice) (V1)	QT6F52595962	199949614819	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Right Around the Corner (V2)	QT6F32552905	199951736134	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Shadows' Light	QT6F32552903	199951736134	1	100	Song	ID	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Bring It	QT6F32552899	199951736134	1	100	Song	NG	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Bring It	QT6F32552899	199951736134	1	100	Song	SG	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Symphony of Infinite Plays	QT6F32552897	199951736134	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Delineation	QT6F32551276	199951745433	1	100	Song	DE	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Delineation	QT6F32551276	199951745433	1	100	Song	ES	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Delineation	QT6F32551276	199951745433	2	100	Song	FR	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Delineation	QT6F32551276	199951745433	1	100	Song	NL	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Delineation	QT6F32551276	199951745433	1	100	Song	RO	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Delineation	QT6F32551276	199951745433	6	100	Song	US	0	0.00624877	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Growth	QT6F32551274	199951745433	1	100	Song	ID	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Growth	QT6F32551274	199951745433	1	100	Song	MY	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Growth	QT6F32551274	199951745433	7	100	Song	US	0	0.00729023	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Growth	QT6F32551274	199951745433	1	100	Song	VN	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	1	100	Song	BY	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	1	100	Song	FI	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	1	100	Song	GB	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	1	100	Song	IT	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	4	100	Song	LT	0	0.00416585	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	2	100	Song	MX	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	4	100	Song	PT	0	0.00416585	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	1	100	Song	RE	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	1	100	Song	SG	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	2	100	Song	UA	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Reflection	QT6F32551273	199951745433	89	100	Song	US	0	0.09269011	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Feel	QT6F32551268	199951745433	1	100	Song	KH	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Feel	QT6F32551268	199951745433	3	100	Song	US	0	0.00312439	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Balance of Focus	QT6F32549284	199951749530	3	100	Song	US	0	0.00312439	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Bankers' Blues	QT6EY2501942	199953571368	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	The Vault of Invisible Chains (kers)	QT6ET2525479	199955856241	1	100	Song	CA	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	The Vault of Invisible Chains (kers)	QT6ET2525479	199955856241	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	The Vault of Invisible Chains (ban)	QT6ET2525478	199955856241	1	100	Song	VN	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Leftovers of the Fallen	QT6ET2511022	199955925275	1	100	Song	GB	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Gravy Séance	QT6ET2511021	199955925275	1	100	Song	NO	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Gravy Séance	QT6ET2511021	199955925275	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Turkey Day	QT6ET2511019	199955925275	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	New Name	QT6EC2598814	199751585130	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Tree of Liberty	QT6EB2578708	199750146431	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	DTP (2)	QT6E92522378	199749216060	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Fractal Shadow Battle (3)	QT6E82544211	199749532696	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Fractal Shadow Battle (2)	QT6E82544210	199749532696	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Come Get What You Earned (Wussy Bully Bitch)	QT6E72586973	199749814204	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Come Get What You Earned (The Talking Dead)	QT6E72586972	199749814204	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Shredded Ice (Cowards Blood Flavored)	QT6E72582093	199749843785	2	100	Song	CA	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Lap Dog	QT3FH2524858	199747507528	1	100	Song	UG	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Droppin Bosombs (V2)	QT3FG2526681	199746258001	1	100	Song	CA	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Enemy/Friend	QT3EX2528607	199738046197	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Animals Will Farm	QZZ7X2516099	199738597958	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	They Gonna	QZZ7V2513280	199737642468	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Still On That List	QZZ7V2509728	199737658254	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Prayer to Balance (V1)	QZZ7U2582009	199737776781	2	100	Song	CA	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Two Wings One Shitbird (V2)	QZZ7Q2569592	199735856355	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	The Silence Listens	QZZ7L2545363	199733925299	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Recursive Self Reflection	QZZ7L2545362	199733925299	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Royal Flush (Taco Laden Quaffage)	QZWFJ2574895	199511957290	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	You're a Green One, Mister Grump!	QZWFJ2572936	199511960054	1	100	Song	CA	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Killer Clowns From Inner Space (Hahaha)	QZTBB2596810	199516372395	1	50	Song	US	0	0.00052073	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Dark Rite (Shadow of Logos)	QZTBB2591506	199516398548	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	1	100	Song	US	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	I'm Not Your "Jesus" (Eleven)	QZTBB2532575	199516730263	1	100	Song	CA	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	2	100	Song	US	0	0.00208292	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Recursive Resurrection	QZTB72550787	199518656486	1	100	Song	CA	0	0.00104146	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Recursive Resurrection	QZTB72550787	199518656486	4	100	Song	US	0	0.00416585	0.00000000
2026-02-11	2026-02-11	2025-11	TikTok	Siren Sinfull	Burn Code Origins 1.2	QZTB72550783	199518656486	1	100	Song	US	0	0.00104146	0.00000000
2026-02-07	2026-02-07	2025-09	Tencent Direct Deal	Siren Sinfull	Forty Million Prayers	QT3F22585929	199740386533	2	100	Song	CN	0	0.00545199	0.00000000
2026-02-07	2026-02-07	2025-09	Tencent Direct Deal	Siren Sinfull	Still On That List	QZZ7V2509728	199737658254	1	100	Song	CN	0	0.00011035	0.00000000
2026-02-07	2026-02-07	2025-09	Tencent Direct Deal	Siren Sinfull	A Veil in the Nave (V2)	QZZ7L2557822	199733914910	2	100	Song	CN	0	0.00155815	0.00000000
2026-02-07	2026-02-07	2025-09	Tencent Direct Deal	Siren Sinfull	Embarrassment	QZZ7L2545359	199733925299	1	100	Song	CN	0	0.00011035	0.00000000
2026-02-07	2026-02-07	2025-09	Tencent Direct Deal	Siren Sinfull	Embarrassment	QZZ7L2545359	199733925299	1	100	Song	CN	0	0.00077908	0.00000000
2026-02-07	2026-02-07	2025-09	Tencent Direct Deal	Siren Sinfull	Not Your Baby (V1)	QZWFL2505233	199511288080	1	100	Song	CN	0	0.00011035	0.00000000
2026-02-07	2026-02-07	2025-08	Tencent Direct Deal	Siren Sinfull	I'm Proud of You (V.1)	QZWFF2501699	199513845595	1	100	Song	CN	0	0.00071688	0.00000000
2026-02-07	2026-02-07	2025-08	Tencent Direct Deal	Siren Sinfull	I'm Sorry You Needed Me (V.1)	QZWFE2544302	199514119220	1	100	Song	CN	0	0.00071688	0.00000000
2026-02-07	2026-02-07	2025-08	Tencent Direct Deal	Siren Sinfull	Oh My Georgie!!! (Ma’O My!)	QZTBD2509539	199515829951	1	100	Song	CN	0	0.00012043	0.00000000
2026-02-07	2026-02-07	2025-08	Tencent Direct Deal	Siren Sinfull	Death of the Rap God 2 (Keep Listening)	QZTBA2595246	199516929971	1	100	Song	CN	0	0.00071688	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	Fake Me (V2)	QZWFL2505237	199511288080	1	100	Song	CN	0	0.00010239	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	I'm Proud of You (V.2)	QZWFF2501701	199513845595	6	100	Song	CN	0	0.00183973	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	I'm Proud of You (V.1)	QZWFF2501699	199513845595	2	100	Song	CN	0	0.00140268	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	I'm Proud of You (V.1)	QZWFF2501699	199513845595	1	100	Song	CN	0	0.00009726	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	I'm Sorry You Needed Me (V.2)	QZWFE2544305	199514119220	1	100	Song	CN	0	0.00009726	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	The Last Supper (Main Dish)	QZTBC2501512	199516361115	1	100	Song	CN	0	0.00009726	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	Killer Clowns From Inner Space ((Ha Ha Ha)	QZTBB2596811	199516372395	1	50	Song	CN	0	0.00005119	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	I'm Not Your "Jesus" (Six)	QZTBB2532581	199516730263	1	100	Song	CN	0	0.00072535	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	1	100	Song	CN	0	0.00009726	0.00000000
2026-02-07	2026-02-07	2025-07	Tencent Direct Deal	Siren Sinfull	The Sheathe Was Me (V.2)	QZTB82552126	199518130405	1	100	Song	CN	0	0.00010239	0.00000000
2026-02-06	2026-02-06	2025-12	Tidal	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	GB	0	0.00040254	0.00000000
2026-01-27	2026-01-27	2025-10	Deezer	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	1	100	Song	FR	0	0.00201807	0.00000000
2026-01-27	2026-01-27	2025-07	Deezer	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	5	100	Song	BR	0	0.00103258	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V10)	QT6G92598620	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V9)	QT6G92598619	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V8)	QT6G92598618	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V7)	QT6G92598617	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V6)	QT6G92598616	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V5)	QT6G92598615	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V4)	QT6G92598614	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V3)	QT6G92598613	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V2)	QT6G92598612	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Evolution Will Not Be Televised (V1)	QT6G92598611	199938353361	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D-TeeHee-12)	QT6G22541617	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D11)	QT6G22541616	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D10)	QT6G22541615	199941757774	2	100	Song	US	0	0.02611911	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D9)	QT6G22541614	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D8)	QT6G22541613	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D7)	QT6G22541612	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D6)	QT6G22541611	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D5)	QT6G22541610	199941757774	1	100	Song	NO	0	0.03030749	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D5)	QT6G22541610	199941757774	4	100	Song	US	0	0.02992680	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D4)	QT6G22541609	199941757774	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D3)	QT6G22541608	199941757774	3	100	Song	US	0	0.02233166	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D2)	QT6G22541607	199941757774	2	100	Song	US	0	0.01488777	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	My Scars (D1)	QT6G22541606	199941757774	3	100	Song	US	0	0.03356300	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Third Eye Un-Blind	QT6G22527193	199941828078	1	100	Song	US	0	0.00749430	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V6)	QT6FP2500940	199943309551	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V5)	QT6FP2500939	199943309551	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V4)	QT6FP2500938	199943309551	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V3)	QT6FP2500937	199943309551	1	100	Song	HK	0	0.01522156	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V3)	QT6FP2500937	199943309551	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V2)	QT6FP2500936	199943309551	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Star (V1)	QT6FP2500935	199943309551	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Seed (V2)	QT6FL2551928	199944032038	1	100	Song	US	0	0.00744389	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Tree (V1)	QT6FL2551927	199944032038	2	100	Song	US	0	0.01493819	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Shoot (V1)	QT6FL2551926	199944032038	3	100	Song	US	0	0.04484475	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	The Seed (V1)	QT6FL2551925	199944032038	2	100	Song	US	0	0.01498861	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Knight of the Living Dead (V2)	QT6FK2566958	199944424680	11	100	Song	US	0	0.20542744	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Bigger Badder Wolf (V3)	QT6FK2558452	199944457299	1	100	Song	UA	0	0.00179344	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Liminal Leanicism (V2)	QT6FK2558240	199944470793	2	100	Song	BE	0	0.01340732	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	1	100	Song	BR	0	0.00533827	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	2	100	Song	CA	0	0.02023933	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	1	100	Song	DZ	0	0.00237373	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	1	100	Song	MK	0	0.00379680	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	1	100	Song	SE	0	0.03034158	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	5	100	Song	US	0	0.04845077	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Broken Hearth	QT6FJ2592886	199945210749	1	100	Song	ZA	0	0.00327727	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Born To Play	QT6FJ2592885	199945210749	1	100	Song	AU	0	0.01435266	0.00000000
2026-01-26	2026-01-26	2025-12	YouTube (Red)	Siren Sinfull	Devil's Wine (V2)	QT6FJ2592879	199945210749	1	100	Song	US	0	0.00749430	0.00000000
